2023/07/18 14:26:10 Parsing output variable expressions...
2023/07/18 14:26:10 Loading emissions shapefile: /home/tfmrodge/scratch/GEMMACH_data/data/Inmap_outputs/Emissions/Emissions_shp/BASEGM_2015_E010_Sumlcc.shp.
2023/07/18 14:26:59 Loading CTM data...
2023/07/18 14:26:59 Reading input data...
2023/07/18 14:32:34 Loading population and mortality rate data...
2023/07/18 14:33:18 Initializing model...
2023/07/18 14:35:20 Emission totals:
2023/07/18 14:35:20 gOrg, 2690.7833063977755 μg/s
2023/07/18 14:35:20 pOrg, 0 μg/s
2023/07/18 14:35:20 PM2_5, 956.0776361333766 μg/s
2023/07/18 14:35:20 gNH, 953.8390466510631 μg/s
2023/07/18 14:35:20 pNH, 0 μg/s
2023/07/18 14:35:20 gS, 563.0401280170806 μg/s
2023/07/18 14:35:20 pS, 0 μg/s
2023/07/18 14:35:20 gNO, 753.1349140210083 μg/s
2023/07/18 14:35:20 pNO, 0 μg/s
2023/07/18 14:36:52 iteration 14900  walltime=0.0594h  Δwalltime=0.006s  timestep= 0s  day=0.000266
2023/07/18 14:36:54 iteration 15221  walltime=0.0599h  Δwalltime=0.0058s  timestep= 0s  day=0.000272
2023/07/18 14:36:56 iteration 15552  walltime=0.0605h  Δwalltime=0.006s  timestep= 0s  day=0.000278
2023/07/18 14:36:58 iteration 15884  walltime=0.0611h  Δwalltime=0.0059s  timestep= 0s  day=0.000284
2023/07/18 14:37:00 iteration 16216  walltime=0.0616h  Δwalltime=0.006s  timestep= 0s  day=0.00029
2023/07/18 14:37:02 iteration 16543  walltime=0.0622h  Δwalltime=0.006s  timestep= 0s  day=0.000296
2023/07/18 14:37:04 iteration 16876  walltime=0.0627h  Δwalltime=0.0061s  timestep= 0s  day=0.000302
2023/07/18 14:37:06 iteration 17210  walltime=0.0633h  Δwalltime=0.0061s  timestep= 0s  day=0.000308
2023/07/18 14:37:08 iteration 17536  walltime=0.0638h  Δwalltime=0.006s  timestep= 0s  day=0.000313
2023/07/18 14:37:10 iteration 17864  walltime=0.0644h  Δwalltime=0.0061s  timestep= 0s  day=0.000319
2023/07/18 14:37:12 iteration 18193  walltime=0.0649h  Δwalltime=0.006s  timestep= 0s  day=0.000325
2023/07/18 14:37:14 iteration 18396  walltime=0.0655h  Δwalltime=0.01s  timestep= 0s  day=0.000329
2023/07/18 14:37:16 iteration 18628  walltime=0.0661h  Δwalltime=0.008s  timestep= 0s  day=0.000333
2023/07/18 14:37:18 iteration 18891  walltime=0.0666h  Δwalltime=0.0061s  timestep= 0s  day=0.000338
2023/07/18 14:37:20 iteration 19132  walltime=0.0672h  Δwalltime=0.006s  timestep= 0s  day=0.000342
2023/07/18 14:37:22 iteration 19428  walltime=0.0677h  Δwalltime=0.0063s  timestep= 0s  day=0.000347
2023/07/18 14:37:24 iteration 19730  walltime=0.0683h  Δwalltime=0.0062s  timestep= 0s  day=0.000353
2023/07/18 14:37:26 iteration 20041  walltime=0.0688h  Δwalltime=0.0063s  timestep= 0s  day=0.000358
2023/07/18 14:37:28 iteration 20353  walltime=0.0694h  Δwalltime=0.0062s  timestep= 0s  day=0.000364
2023/07/18 14:37:30 iteration 20642  walltime=0.0699h  Δwalltime=0.0063s  timestep= 0s  day=0.000369
2023/07/18 14:37:32 iteration 20955  walltime=0.0705h  Δwalltime=0.0059s  timestep= 0s  day=0.000375
2023/07/18 14:37:34 iteration 21284  walltime=0.0711h  Δwalltime=0.006s  timestep= 0s  day=0.00038
2023/07/18 14:37:36 iteration 21615  walltime=0.0716h  Δwalltime=0.006s  timestep= 0s  day=0.000386
2023/07/18 14:37:38 iteration 21945  walltime=0.0722h  Δwalltime=0.006s  timestep= 0s  day=0.000392
2023/07/18 14:37:40 iteration 22266  walltime=0.0727h  Δwalltime=0.006s  timestep= 0s  day=0.000398
2023/07/18 14:37:42 iteration 22589  walltime=0.0733h  Δwalltime=0.006s  timestep= 0s  day=0.000404
2023/07/18 14:37:44 iteration 22918  walltime=0.0738h  Δwalltime=0.006s  timestep= 0s  day=0.00041
2023/07/18 14:37:46 iteration 23247  walltime=0.0744h  Δwalltime=0.0059s  timestep= 0s  day=0.000416
2023/07/18 14:37:48 iteration 23570  walltime=0.0749h  Δwalltime=0.0059s  timestep= 0s  day=0.000421
2023/07/18 14:37:50 iteration 23901  walltime=0.0755h  Δwalltime=0.0062s  timestep= 0s  day=0.000427
2023/07/18 14:37:52 iteration 24231  walltime=0.0761h  Δwalltime=0.006s  timestep= 0s  day=0.000433
2023/07/18 14:37:54 iteration 24558  walltime=0.0766h  Δwalltime=0.0062s  timestep= 0s  day=0.000439
2023/07/18 14:37:56 iteration 24888  walltime=0.0772h  Δwalltime=0.0061s  timestep= 0s  day=0.000445
2023/07/18 14:37:58 iteration 25219  walltime=0.0777h  Δwalltime=0.006s  timestep= 0s  day=0.000451
2023/07/18 14:38:00 iteration 25548  walltime=0.0783h  Δwalltime=0.0059s  timestep= 0s  day=0.000457
2023/07/18 14:38:02 iteration 25879  walltime=0.0788h  Δwalltime=0.0064s  timestep= 0s  day=0.000463
2023/07/18 14:38:04 iteration 26209  walltime=0.0794h  Δwalltime=0.006s  timestep= 0s  day=0.000469
2023/07/18 14:38:06 iteration 26478  walltime=0.0799h  Δwalltime=0.0097s  timestep= 0s  day=0.000473
2023/07/18 14:38:08 iteration 26790  walltime=0.0805h  Δwalltime=0.0061s  timestep= 0s  day=0.000479
2023/07/18 14:38:10 iteration 27116  walltime=0.0811h  Δwalltime=0.0061s  timestep= 0s  day=0.000485
2023/07/18 14:38:12 iteration 27443  walltime=0.0816h  Δwalltime=0.006s  timestep= 0s  day=0.000491
2023/07/18 14:38:14 iteration 27769  walltime=0.0822h  Δwalltime=0.006s  timestep= 0s  day=0.000496
2023/07/18 14:38:16 iteration 28097  walltime=0.0827h  Δwalltime=0.0061s  timestep= 0s  day=0.000502
2023/07/18 14:38:18 iteration 28424  walltime=0.0833h  Δwalltime=0.006s  timestep= 0s  day=0.000508
2023/07/18 14:38:20 iteration 28754  walltime=0.0838h  Δwalltime=0.006s  timestep= 0s  day=0.000514
2023/07/18 14:38:22 iteration 29084  walltime=0.0844h  Δwalltime=0.0061s  timestep= 0s  day=0.00052
2023/07/18 14:38:24 iteration 29407  walltime=0.0849h  Δwalltime=0.0059s  timestep= 0s  day=0.000526
2023/07/18 14:38:26 iteration 29737  walltime=0.0855h  Δwalltime=0.006s  timestep= 0s  day=0.000532
2023/07/18 14:38:28 iteration 30067  walltime=0.0861h  Δwalltime=0.0062s  timestep= 0s  day=0.000537
2023/07/18 14:38:30 iteration 30393  walltime=0.0866h  Δwalltime=0.006s  timestep= 0s  day=0.000543
2023/07/18 14:38:32 iteration 30716  walltime=0.0872h  Δwalltime=0.006s  timestep= 0s  day=0.000549
2023/07/18 14:38:34 iteration 31041  walltime=0.0877h  Δwalltime=0.0059s  timestep= 0s  day=0.000555
2023/07/18 14:38:36 iteration 31369  walltime=0.0883h  Δwalltime=0.0061s  timestep= 0s  day=0.000561
2023/07/18 14:38:38 iteration 31701  walltime=0.0888h  Δwalltime=0.0058s  timestep= 0s  day=0.000567
2023/07/18 14:38:40 iteration 32028  walltime=0.0894h  Δwalltime=0.006s  timestep= 0s  day=0.000573
2023/07/18 14:38:42 iteration 32361  walltime=0.0899h  Δwalltime=0.006s  timestep= 0s  day=0.000578
