2023/07/26 17:10:10 Parsing output variable expressions...
2023/07/26 17:10:10 Loading emissions shapefile: /home/tfmrodge/scratch/GEMMACH_data/data/Inmap_outputs/Emissions/Emissions_shp/BASEGM_2015_E010_area_lcc2.shp.
2023/07/26 17:11:04 Loading emissions shapefile: /home/tfmrodge/scratch/GEMMACH_data/data/Inmap_outputs/Emissions/Emissions_shp/BASEGM_2015_E010_major_lcc2.shp.
2023/07/26 17:11:48 Loading CTM data...
2023/07/26 17:11:48 Reading input data...
2023/07/26 17:18:02 Loading population and mortality rate data...
2023/07/26 17:18:45 Initializing model...
2023/07/26 17:20:58 Emission totals:
2023/07/26 17:20:58 gOrg, 3.1062126478204414e+12 μg/s
2023/07/26 17:20:58 pOrg, 0 μg/s
2023/07/26 17:20:58 PM2_5, 1.5170002236809583e+12 μg/s
2023/07/26 17:20:58 gNH, 1.1940772250227711e+11 μg/s
2023/07/26 17:20:58 pNH, 0 μg/s
2023/07/26 17:20:58 gS, 3.7875012700753413e+12 μg/s
2023/07/26 17:20:58 pS, 0 μg/s
2023/07/26 17:20:58 gNO, 8.932906642561475e+11 μg/s
2023/07/26 17:20:58 pNO, 0 μg/s
2023/07/26 17:20:58 iteration 1     walltime= 0.037h  Δwalltime=1.3e+02s  timestep= 0s  day=2.32e-09
2023/07/26 17:20:58 iteration 13    walltime= 0.037h  Δwalltime=0.012s  timestep= 0s  day=3.02e-08
2023/07/26 17:21:00 iteration 244   walltime=0.0375h  Δwalltime=0.006s  timestep= 0s  day=5.67e-07
2023/07/26 17:21:02 iteration 477   walltime=0.0381h  Δwalltime=0.0087s  timestep= 0s  day=1.11e-06
2023/07/26 17:21:04 iteration 760   walltime=0.0387h  Δwalltime=0.0061s  timestep= 0s  day=1.77e-06
2023/07/26 17:21:06 iteration 1083  walltime=0.0392h  Δwalltime=0.01s  timestep= 0s  day=2.52e-06
2023/07/26 17:21:08 iteration 1383  walltime=0.0398h  Δwalltime=0.0059s  timestep= 0s  day=3.21e-06
2023/07/26 17:21:10 iteration 1707  walltime=0.0403h  Δwalltime=0.0059s  timestep= 0s  day=3.97e-06
2023/07/26 17:21:12 iteration 2029  walltime=0.0409h  Δwalltime=0.0061s  timestep= 0s  day=4.72e-06
2023/07/26 17:21:14 iteration 2353  walltime=0.0414h  Δwalltime=0.0061s  timestep= 0s  day=5.47e-06
2023/07/26 17:21:16 iteration 2677  walltime= 0.042h  Δwalltime=0.0061s  timestep= 0s  day=6.22e-06
2023/07/26 17:21:18 iteration 2990  walltime=0.0425h  Δwalltime=0.0058s  timestep= 0s  day=6.95e-06
2023/07/26 17:21:20 iteration 3315  walltime=0.0431h  Δwalltime=0.0061s  timestep= 0s  day=7.7e-06
2023/07/26 17:21:22 iteration 3640  walltime=0.0437h  Δwalltime=0.0059s  timestep= 0s  day=8.46e-06
2023/07/26 17:21:24 iteration 3944  walltime=0.0442h  Δwalltime=0.006s  timestep= 0s  day=9.17e-06
2023/07/26 17:21:26 iteration 4271  walltime=0.0448h  Δwalltime=0.0061s  timestep= 0s  day=9.93e-06
2023/07/26 17:21:28 iteration 4599  walltime=0.0453h  Δwalltime=0.0061s  timestep= 0s  day=1.07e-05
2023/07/26 17:21:30 iteration 4919  walltime=0.0459h  Δwalltime=0.006s  timestep= 0s  day=1.14e-05
2023/07/26 17:21:32 iteration 5241  walltime=0.0464h  Δwalltime=0.006s  timestep= 0s  day=1.22e-05
2023/07/26 17:21:34 iteration 5561  walltime= 0.047h  Δwalltime=0.0061s  timestep= 0s  day=1.29e-05
2023/07/26 17:21:36 iteration 5889  walltime=0.0476h  Δwalltime=0.0099s  timestep= 0s  day=1.37e-05
2023/07/26 17:21:38 iteration 6190  walltime=0.0481h  Δwalltime=0.014s  timestep= 0s  day=1.44e-05
2023/07/26 17:21:40 iteration 6510  walltime=0.0487h  Δwalltime=0.0059s  timestep= 0s  day=1.51e-05
2023/07/26 17:21:42 iteration 6832  walltime=0.0492h  Δwalltime=0.006s  timestep= 0s  day=1.59e-05
2023/07/26 17:21:44 iteration 7163  walltime=0.0498h  Δwalltime=0.0058s  timestep= 0s  day=1.66e-05
2023/07/26 17:21:46 iteration 7488  walltime=0.0503h  Δwalltime=0.006s  timestep= 0s  day=1.74e-05
2023/07/26 17:21:48 iteration 7822  walltime=0.0509h  Δwalltime=0.006s  timestep= 0s  day=1.82e-05
2023/07/26 17:21:50 iteration 8155  walltime=0.0514h  Δwalltime=0.006s  timestep= 0s  day=1.9e-05
2023/07/26 17:21:52 iteration 8478  walltime= 0.052h  Δwalltime=0.006s  timestep= 0s  day=1.97e-05
2023/07/26 17:21:54 iteration 8773  walltime=0.0525h  Δwalltime=0.0058s  timestep= 0s  day=2.04e-05
2023/07/26 17:21:56 iteration 9098  walltime=0.0531h  Δwalltime=0.006s  timestep= 0s  day=2.11e-05
2023/07/26 17:21:58 iteration 9427  walltime=0.0537h  Δwalltime=0.0059s  timestep= 0s  day=2.19e-05
2023/07/26 17:22:00 iteration 9747  walltime=0.0542h  Δwalltime=0.0061s  timestep= 0s  day=2.27e-05
2023/07/26 17:22:02 iteration 10071  walltime=0.0548h  Δwalltime=0.0061s  timestep= 0s  day=2.34e-05
2023/07/26 17:22:04 iteration 10399  walltime=0.0553h  Δwalltime=0.0059s  timestep= 0s  day=2.42e-05
2023/07/26 17:22:06 iteration 10733  walltime=0.0559h  Δwalltime=0.0061s  timestep= 0s  day=2.49e-05
2023/07/26 17:22:08 iteration 11036  walltime=0.0564h  Δwalltime=0.011s  timestep= 0s  day=2.56e-05
2023/07/26 17:22:10 iteration 11354  walltime= 0.057h  Δwalltime=0.0061s  timestep= 0s  day=2.64e-05
2023/07/26 17:22:12 iteration 11680  walltime=0.0575h  Δwalltime=0.0061s  timestep= 0s  day=2.71e-05
2023/07/26 17:22:14 iteration 12008  walltime=0.0581h  Δwalltime=0.006s  timestep= 0s  day=2.79e-05
2023/07/26 17:22:16 iteration 12337  walltime=0.0587h  Δwalltime=0.0062s  timestep= 0s  day=2.87e-05
2023/07/26 17:22:18 iteration 12665  walltime=0.0592h  Δwalltime=0.0061s  timestep= 0s  day=2.94e-05
2023/07/26 17:22:20 iteration 12984  walltime=0.0598h  Δwalltime=0.0061s  timestep= 0s  day=3.02e-05
2023/07/26 17:22:22 iteration 13302  walltime=0.0603h  Δwalltime=0.006s  timestep= 0s  day=3.09e-05
2023/07/26 17:22:24 iteration 13607  walltime=0.0609h  Δwalltime=0.006s  timestep= 0s  day=3.16e-05
2023/07/26 17:22:26 iteration 13931  walltime=0.0614h  Δwalltime=0.006s  timestep= 0s  day=3.24e-05
2023/07/26 17:22:28 iteration 14259  walltime= 0.062h  Δwalltime=0.006s  timestep= 0s  day=3.31e-05
2023/07/26 17:22:30 iteration 14579  walltime=0.0625h  Δwalltime=0.0062s  timestep= 0s  day=3.39e-05
2023/07/26 17:22:32 iteration 14816  walltime=0.0631h  Δwalltime=0.01s  timestep= 0s  day=3.44e-05
2023/07/26 17:22:34 iteration 15101  walltime=0.0637h  Δwalltime=0.0058s  timestep= 0s  day=3.51e-05
2023/07/26 17:22:36 iteration 15428  walltime=0.0642h  Δwalltime=0.006s  timestep= 0s  day=3.59e-05
2023/07/26 17:22:38 iteration 15737  walltime=0.0648h  Δwalltime=0.0068s  timestep= 0s  day=3.66e-05
2023/07/26 17:22:40 iteration 16067  walltime=0.0653h  Δwalltime=0.0058s  timestep= 0s  day=3.73e-05
