2023/07/18 14:14:02 Parsing output variable expressions...
2023/07/18 14:14:02 Loading emissions shapefile: /home/tfmrodge/scratch/GEMMACH_data/data/Inmap_outputs/Emissions/Emissions_shp/BASEGM_2015_E010_Sumlcc.shp.
2023/07/18 14:14:52 Loading CTM data...
2023/07/18 14:14:52 Reading input data...
2023/07/18 14:20:29 Loading population and mortality rate data...
2023/07/18 14:21:12 Initializing model...
2023/07/18 14:23:16 Emission totals:
2023/07/18 14:23:16 gOrg, 2690.7833063977755 μg/s
2023/07/18 14:23:16 pOrg, 0 μg/s
2023/07/18 14:23:16 PM2_5, 956.0776361333766 μg/s
2023/07/18 14:23:16 gNH, 953.8390466510631 μg/s
2023/07/18 14:23:16 pNH, 0 μg/s
2023/07/18 14:23:16 gS, 563.0401280170806 μg/s
2023/07/18 14:23:16 pS, 0 μg/s
2023/07/18 14:23:16 gNO, 753.1349140210083 μg/s
2023/07/18 14:23:16 pNO, 0 μg/s
2023/07/18 14:23:16 iteration 1     walltime=0.0345h  Δwalltime=1.2e+02s  timestep= 0s  day=1.79e-08
2023/07/18 14:25:12 iteration 17835  walltime=0.0667h  Δwalltime=0.0062s  timestep= 0s  day=0.000319
2023/07/18 14:25:14 iteration 18074  walltime=0.0673h  Δwalltime=0.011s  timestep= 0s  day=0.000323
2023/07/18 14:25:16 iteration 18289  walltime=0.0678h  Δwalltime=0.006s  timestep= 0s  day=0.000327
2023/07/18 14:25:18 iteration 18536  walltime=0.0684h  Δwalltime=0.0061s  timestep= 0s  day=0.000331
2023/07/18 14:25:20 iteration 18770  walltime=0.0689h  Δwalltime=0.01s  timestep= 0s  day=0.000336
2023/07/18 14:25:22 iteration 18991  walltime=0.0695h  Δwalltime=0.011s  timestep= 0s  day=0.000339
2023/07/18 14:25:24 iteration 19231  walltime=  0.07h  Δwalltime=0.0061s  timestep= 0s  day=0.000344
2023/07/18 14:25:26 iteration 19458  walltime=0.0706h  Δwalltime=0.011s  timestep= 0s  day=0.000348
2023/07/18 14:25:28 iteration 19696  walltime=0.0712h  Δwalltime=0.01s  timestep= 0s  day=0.000352
2023/07/18 14:25:30 iteration 19984  walltime=0.0717h  Δwalltime=0.0099s  timestep= 0s  day=0.000357
2023/07/18 14:25:32 iteration 20282  walltime=0.0723h  Δwalltime=0.011s  timestep= 0s  day=0.000363
2023/07/18 14:25:34 iteration 20576  walltime=0.0728h  Δwalltime=0.0062s  timestep= 0s  day=0.000368
2023/07/18 14:25:36 iteration 20865  walltime=0.0734h  Δwalltime=0.011s  timestep= 0s  day=0.000373
2023/07/18 14:25:38 iteration 21103  walltime=0.0739h  Δwalltime=0.0064s  timestep= 0s  day=0.000377
2023/07/18 14:25:40 iteration 21413  walltime=0.0745h  Δwalltime=0.0059s  timestep= 0s  day=0.000383
2023/07/18 14:25:42 iteration 21731  walltime= 0.075h  Δwalltime=0.0068s  timestep= 0s  day=0.000388
2023/07/18 14:25:44 iteration 22035  walltime=0.0756h  Δwalltime=0.006s  timestep= 0s  day=0.000394
2023/07/18 14:25:46 iteration 22350  walltime=0.0762h  Δwalltime=0.0092s  timestep= 0s  day=0.0004
2023/07/18 14:25:48 iteration 22667  walltime=0.0767h  Δwalltime=0.0064s  timestep= 0s  day=0.000405
2023/07/18 14:25:50 iteration 22984  walltime=0.0773h  Δwalltime=0.0064s  timestep= 0s  day=0.000411
2023/07/18 14:25:52 iteration 23304  walltime=0.0778h  Δwalltime=0.0061s  timestep= 0s  day=0.000417
2023/07/18 14:25:54 iteration 23618  walltime=0.0784h  Δwalltime=0.0064s  timestep= 0s  day=0.000422
2023/07/18 14:25:56 iteration 23932  walltime=0.0789h  Δwalltime=0.0063s  timestep= 0s  day=0.000428
2023/07/18 14:25:58 iteration 24249  walltime=0.0795h  Δwalltime=0.0064s  timestep= 0s  day=0.000433
2023/07/18 14:26:00 iteration 24558  walltime=  0.08h  Δwalltime=0.0061s  timestep= 0s  day=0.000439
2023/07/18 14:26:02 iteration 24871  walltime=0.0806h  Δwalltime=0.0094s  timestep= 0s  day=0.000445
2023/07/18 14:26:04 iteration 25181  walltime=0.0812h  Δwalltime=0.0068s  timestep= 0s  day=0.00045
2023/07/18 14:26:06 iteration 25497  walltime=0.0817h  Δwalltime=0.0061s  timestep= 0s  day=0.000456
2023/07/18 14:26:08 iteration 25814  walltime=0.0823h  Δwalltime=0.0064s  timestep= 0s  day=0.000461
2023/07/18 14:26:10 iteration 26129  walltime=0.0828h  Δwalltime=0.0061s  timestep= 0s  day=0.000467
2023/07/18 14:26:12 iteration 26442  walltime=0.0834h  Δwalltime=0.006s  timestep= 0s  day=0.000473
2023/07/18 14:26:14 iteration 26758  walltime=0.0839h  Δwalltime=0.0061s  timestep= 0s  day=0.000478
2023/07/18 14:26:16 iteration 27069  walltime=0.0845h  Δwalltime=0.006s  timestep= 0s  day=0.000484
2023/07/18 14:26:18 iteration 27389  walltime= 0.085h  Δwalltime=0.0065s  timestep= 0s  day=0.00049
2023/07/18 14:26:20 iteration 27702  walltime=0.0856h  Δwalltime=0.0062s  timestep= 0s  day=0.000495
2023/07/18 14:26:22 iteration 28013  walltime=0.0862h  Δwalltime=0.0064s  timestep= 0s  day=0.000501
2023/07/18 14:26:24 iteration 28325  walltime=0.0867h  Δwalltime=0.0059s  timestep= 0s  day=0.000506
2023/07/18 14:26:26 iteration 28642  walltime=0.0873h  Δwalltime=0.0062s  timestep= 0s  day=0.000512
2023/07/18 14:26:28 iteration 28962  walltime=0.0878h  Δwalltime=0.0063s  timestep= 0s  day=0.000518
2023/07/18 14:26:30 iteration 29268  walltime=0.0884h  Δwalltime=0.0063s  timestep= 0s  day=0.000523
2023/07/18 14:26:32 iteration 29582  walltime=0.0889h  Δwalltime=0.0066s  timestep= 0s  day=0.000529
2023/07/18 14:26:34 iteration 29895  walltime=0.0895h  Δwalltime=0.0065s  timestep= 0s  day=0.000534
2023/07/18 14:26:36 iteration 30212  walltime=  0.09h  Δwalltime=0.0063s  timestep= 0s  day=0.00054
2023/07/18 14:26:38 iteration 30528  walltime=0.0906h  Δwalltime=0.006s  timestep= 0s  day=0.000546
2023/07/18 14:26:40 iteration 30832  walltime=0.0912h  Δwalltime=0.006s  timestep= 0s  day=0.000551
2023/07/18 14:26:42 iteration 31145  walltime=0.0917h  Δwalltime=0.0061s  timestep= 0s  day=0.000557
2023/07/18 14:26:44 iteration 31458  walltime=0.0923h  Δwalltime=0.0064s  timestep= 0s  day=0.000562
2023/07/18 14:26:46 iteration 31762  walltime=0.0928h  Δwalltime=0.0066s  timestep= 0s  day=0.000568
2023/07/18 14:26:48 iteration 32077  walltime=0.0934h  Δwalltime=0.0062s  timestep= 0s  day=0.000573
2023/07/18 14:26:50 iteration 32389  walltime=0.0939h  Δwalltime=0.0064s  timestep= 0s  day=0.000579
2023/07/18 14:26:52 iteration 32703  walltime=0.0945h  Δwalltime=0.0065s  timestep= 0s  day=0.000585
2023/07/18 14:26:54 iteration 33016  walltime= 0.095h  Δwalltime=0.0063s  timestep= 0s  day=0.00059
2023/07/18 14:26:56 iteration 33333  walltime=0.0956h  Δwalltime=0.006s  timestep= 0s  day=0.000596
2023/07/18 14:26:58 iteration 33650  walltime=0.0962h  Δwalltime=0.0063s  timestep= 0s  day=0.000602
2023/07/18 14:27:00 iteration 33963  walltime=0.0967h  Δwalltime=0.0063s  timestep= 0s  day=0.000607
2023/07/18 14:27:02 iteration 34277  walltime=0.0973h  Δwalltime=0.0067s  timestep= 0s  day=0.000613
2023/07/18 14:27:04 iteration 34595  walltime=0.0978h  Δwalltime=0.0062s  timestep= 0s  day=0.000618
2023/07/18 14:27:06 iteration 34888  walltime=0.0984h  Δwalltime=0.011s  timestep= 0s  day=0.000624
2023/07/18 14:27:08 iteration 35123  walltime=0.0989h  Δwalltime=0.0066s  timestep= 0s  day=0.000628
2023/07/18 14:27:10 iteration 35332  walltime=0.0995h  Δwalltime=0.011s  timestep= 0s  day=0.000632
2023/07/18 14:27:12 iteration 35626  walltime=   0.1h  Δwalltime=0.011s  timestep= 0s  day=0.000637
2023/07/18 14:27:14 iteration 35932  walltime= 0.101h  Δwalltime=0.006s  timestep= 0s  day=0.000642
2023/07/18 14:27:16 iteration 36218  walltime= 0.101h  Δwalltime=0.0061s  timestep= 0s  day=0.000647
2023/07/18 14:27:18 iteration 36510  walltime= 0.102h  Δwalltime=0.0063s  timestep= 0s  day=0.000653
2023/07/18 14:27:20 iteration 36802  walltime= 0.102h  Δwalltime=0.0061s  timestep= 0s  day=0.000658
2023/07/18 14:27:22 iteration 37116  walltime= 0.103h  Δwalltime=0.0061s  timestep= 0s  day=0.000663
2023/07/18 14:27:24 iteration 37430  walltime= 0.103h  Δwalltime=0.0065s  timestep= 0s  day=0.000669
2023/07/18 14:27:26 iteration 37745  walltime= 0.104h  Δwalltime=0.0061s  timestep= 0s  day=0.000675
2023/07/18 14:27:28 iteration 38057  walltime= 0.104h  Δwalltime=0.0063s  timestep= 0s  day=0.00068
2023/07/18 14:27:30 iteration 38356  walltime= 0.105h  Δwalltime=0.0064s  timestep= 0s  day=0.000686
2023/07/18 14:27:32 iteration 38665  walltime= 0.106h  Δwalltime=0.0063s  timestep= 0s  day=0.000691
2023/07/18 14:27:34 iteration 38979  walltime= 0.106h  Δwalltime=0.0061s  timestep= 0s  day=0.000697
2023/07/18 14:27:36 iteration 39295  walltime= 0.107h  Δwalltime=0.0065s  timestep= 0s  day=0.000702
2023/07/18 14:27:38 iteration 39608  walltime= 0.107h  Δwalltime=0.0062s  timestep= 0s  day=0.000708
2023/07/18 14:27:40 iteration 39923  walltime= 0.108h  Δwalltime=0.007s  timestep= 0s  day=0.000714
2023/07/18 14:27:42 iteration 40236  walltime= 0.108h  Δwalltime=0.0065s  timestep= 0s  day=0.000719
2023/07/18 14:27:44 iteration 40551  walltime= 0.109h  Δwalltime=0.0065s  timestep= 0s  day=0.000725
2023/07/18 14:27:46 iteration 40858  walltime= 0.109h  Δwalltime=0.0062s  timestep= 0s  day=0.00073
2023/07/18 14:27:48 iteration 41173  walltime=  0.11h  Δwalltime=0.0062s  timestep= 0s  day=0.000736
2023/07/18 14:27:50 iteration 41485  walltime= 0.111h  Δwalltime=0.0066s  timestep= 0s  day=0.000742
2023/07/18 14:27:52 iteration 41797  walltime= 0.111h  Δwalltime=0.006s  timestep= 0s  day=0.000747
2023/07/18 14:27:54 iteration 42104  walltime= 0.112h  Δwalltime=0.0063s  timestep= 0s  day=0.000753
2023/07/18 14:27:56 iteration 42419  walltime= 0.112h  Δwalltime=0.0063s  timestep= 0s  day=0.000758
2023/07/18 14:27:58 iteration 42734  walltime= 0.113h  Δwalltime=0.0064s  timestep= 0s  day=0.000764
2023/07/18 14:28:00 iteration 43040  walltime= 0.113h  Δwalltime=0.0063s  timestep= 0s  day=0.000769
2023/07/18 14:28:02 iteration 43345  walltime= 0.114h  Δwalltime=0.0088s  timestep= 0s  day=0.000775
2023/07/18 14:28:04 iteration 43653  walltime= 0.114h  Δwalltime=0.0063s  timestep= 0s  day=0.00078
2023/07/18 14:28:06 iteration 43968  walltime= 0.115h  Δwalltime=0.0067s  timestep= 0s  day=0.000786
2023/07/18 14:28:08 iteration 44283  walltime= 0.116h  Δwalltime=0.0063s  timestep= 0s  day=0.000792
2023/07/18 14:28:10 iteration 44599  walltime= 0.116h  Δwalltime=0.0064s  timestep= 0s  day=0.000797
2023/07/18 14:28:12 iteration 44913  walltime= 0.117h  Δwalltime=0.0064s  timestep= 0s  day=0.000803
2023/07/18 14:28:14 iteration 45228  walltime= 0.117h  Δwalltime=0.0069s  timestep= 0s  day=0.000808
2023/07/18 14:28:16 iteration 45530  walltime= 0.118h  Δwalltime=0.0066s  timestep= 0s  day=0.000814
2023/07/18 14:28:18 iteration 45842  walltime= 0.118h  Δwalltime=0.0062s  timestep= 0s  day=0.000819
2023/07/18 14:28:20 iteration 46150  walltime= 0.119h  Δwalltime=0.0062s  timestep= 0s  day=0.000825
2023/07/18 14:28:22 iteration 46452  walltime= 0.119h  Δwalltime=0.011s  timestep= 0s  day=0.00083
2023/07/18 14:28:24 iteration 46691  walltime=  0.12h  Δwalltime=0.0066s  timestep= 0s  day=0.000835
2023/07/18 14:28:26 iteration 47001  walltime= 0.121h  Δwalltime=0.006s  timestep= 0s  day=0.00084
2023/07/18 14:28:28 iteration 47312  walltime= 0.121h  Δwalltime=0.0065s  timestep= 0s  day=0.000846
2023/07/18 14:28:30 iteration 47616  walltime= 0.122h  Δwalltime=0.0062s  timestep= 0s  day=0.000851
2023/07/18 14:28:32 iteration 47927  walltime= 0.122h  Δwalltime=0.0063s  timestep= 0s  day=0.000857
2023/07/18 14:28:34 iteration 48240  walltime= 0.123h  Δwalltime=0.0062s  timestep= 0s  day=0.000862
2023/07/18 14:28:36 iteration 48523  walltime= 0.123h  Δwalltime=0.0074s  timestep= 0s  day=0.000867
2023/07/18 14:28:38 iteration 48756  walltime= 0.124h  Δwalltime=0.006s  timestep= 0s  day=0.000872
2023/07/18 14:28:40 iteration 49072  walltime= 0.124h  Δwalltime=0.0059s  timestep= 0s  day=0.000877
2023/07/18 14:28:42 iteration 49376  walltime= 0.125h  Δwalltime=0.0062s  timestep= 0s  day=0.000883
2023/07/18 14:28:44 iteration 49688  walltime= 0.126h  Δwalltime=0.0065s  timestep= 0s  day=0.000888
2023/07/18 14:28:46 iteration 49993  walltime= 0.126h  Δwalltime=0.0063s  timestep= 0s  day=0.000894
2023/07/18 14:28:48 iteration 50305  walltime= 0.127h  Δwalltime=0.0069s  timestep= 0s  day=0.000899
2023/07/18 14:28:50 iteration 50615  walltime= 0.127h  Δwalltime=0.0063s  timestep= 0s  day=0.000905
2023/07/18 14:28:52 iteration 50925  walltime= 0.128h  Δwalltime=0.0063s  timestep= 0s  day=0.00091
2023/07/18 14:28:54 iteration 51238  walltime= 0.128h  Δwalltime=0.0065s  timestep= 0s  day=0.000916
2023/07/18 14:28:56 iteration 51545  walltime= 0.129h  Δwalltime=0.0061s  timestep= 0s  day=0.000921
2023/07/18 14:28:58 iteration 51858  walltime= 0.129h  Δwalltime=0.0061s  timestep= 0s  day=0.000927
2023/07/18 14:29:00 iteration 52165  walltime=  0.13h  Δwalltime=0.0061s  timestep= 0s  day=0.000932
2023/07/18 14:29:02 iteration 52472  walltime= 0.131h  Δwalltime=0.007s  timestep= 0s  day=0.000938
2023/07/18 14:29:04 iteration 52779  walltime= 0.131h  Δwalltime=0.0065s  timestep= 0s  day=0.000943
2023/07/18 14:29:06 iteration 53094  walltime= 0.132h  Δwalltime=0.0063s  timestep= 0s  day=0.000949
2023/07/18 14:29:08 iteration 53407  walltime= 0.132h  Δwalltime=0.0066s  timestep= 0s  day=0.000955
2023/07/18 14:29:10 iteration 53640  walltime= 0.133h  Δwalltime=0.01s  timestep= 0s  day=0.000959
2023/07/18 14:29:12 iteration 53922  walltime= 0.133h  Δwalltime=0.0063s  timestep= 0s  day=0.000964
2023/07/18 14:29:14 iteration 54224  walltime= 0.134h  Δwalltime=0.0062s  timestep= 0s  day=0.000969
2023/07/18 14:29:16 iteration 54523  walltime= 0.134h  Δwalltime=0.0063s  timestep= 0s  day=0.000975
2023/07/18 14:29:18 iteration 54837  walltime= 0.135h  Δwalltime=0.0063s  timestep= 0s  day=0.00098
2023/07/18 14:29:20 iteration 55151  walltime= 0.136h  Δwalltime=0.006s  timestep= 0s  day=0.000986
2023/07/18 14:29:22 iteration 55462  walltime= 0.136h  Δwalltime=0.0061s  timestep= 0s  day=0.000991
2023/07/18 14:29:24 iteration 55772  walltime= 0.137h  Δwalltime=0.0069s  timestep= 0s  day=0.000997
2023/07/18 14:29:26 iteration 56086  walltime= 0.137h  Δwalltime=0.0061s  timestep= 0s  day=0.001
2023/07/18 14:29:28 iteration 56390  walltime= 0.138h  Δwalltime=0.0063s  timestep= 0s  day=0.00101
2023/07/18 14:29:30 iteration 56690  walltime= 0.138h  Δwalltime=0.0064s  timestep= 0s  day=0.00101
2023/07/18 14:29:32 iteration 56995  walltime= 0.139h  Δwalltime=0.0061s  timestep= 0s  day=0.00102
2023/07/18 14:29:34 iteration 57298  walltime= 0.139h  Δwalltime=0.0063s  timestep= 0s  day=0.00102
2023/07/18 14:29:36 iteration 57611  walltime=  0.14h  Δwalltime=0.0064s  timestep= 0s  day=0.00103
2023/07/18 14:29:38 iteration 57922  walltime= 0.141h  Δwalltime=0.0066s  timestep= 0s  day=0.00104
2023/07/18 14:29:40 iteration 58233  walltime= 0.141h  Δwalltime=0.0063s  timestep= 0s  day=0.00104
2023/07/18 14:29:42 iteration 58544  walltime= 0.142h  Δwalltime=0.0066s  timestep= 0s  day=0.00105
2023/07/18 14:29:44 iteration 58856  walltime= 0.142h  Δwalltime=0.0068s  timestep= 0s  day=0.00105
2023/07/18 14:29:46 iteration 59152  walltime= 0.143h  Δwalltime=0.007s  timestep= 0s  day=0.00106
2023/07/18 14:29:48 iteration 59447  walltime= 0.143h  Δwalltime=0.0061s  timestep= 0s  day=0.00106
2023/07/18 14:29:50 iteration 59761  walltime= 0.144h  Δwalltime=0.0061s  timestep= 0s  day=0.00107
2023/07/18 14:29:52 iteration 60067  walltime= 0.144h  Δwalltime=0.0059s  timestep= 0s  day=0.00107
2023/07/18 14:29:54 iteration 60379  walltime= 0.145h  Δwalltime=0.0067s  timestep= 0s  day=0.00108
2023/07/18 14:29:56 iteration 60686  walltime= 0.146h  Δwalltime=0.0059s  timestep= 0s  day=0.00108
2023/07/18 14:29:58 iteration 60992  walltime= 0.146h  Δwalltime=0.006s  timestep= 0s  day=0.00109
2023/07/18 14:30:00 iteration 61298  walltime= 0.147h  Δwalltime=0.0068s  timestep= 0s  day=0.0011
2023/07/18 14:30:02 iteration 61599  walltime= 0.147h  Δwalltime=0.0091s  timestep= 0s  day=0.0011
2023/07/18 14:30:04 iteration 61907  walltime= 0.148h  Δwalltime=0.0063s  timestep= 0s  day=0.00111
2023/07/18 14:30:06 iteration 62191  walltime= 0.148h  Δwalltime=0.01s  timestep= 0s  day=0.00111
2023/07/18 14:30:08 iteration 62425  walltime= 0.149h  Δwalltime=0.0063s  timestep= 0s  day=0.00112
2023/07/18 14:30:10 iteration 62737  walltime= 0.149h  Δwalltime=0.0066s  timestep= 0s  day=0.00112
2023/07/18 14:30:12 iteration 63039  walltime=  0.15h  Δwalltime=0.0065s  timestep= 0s  day=0.00113
2023/07/18 14:30:14 iteration 63351  walltime= 0.151h  Δwalltime=0.0067s  timestep= 0s  day=0.00113
2023/07/18 14:30:16 iteration 63652  walltime= 0.151h  Δwalltime=0.0067s  timestep= 0s  day=0.00114
2023/07/18 14:30:18 iteration 63959  walltime= 0.152h  Δwalltime=0.0065s  timestep= 0s  day=0.00114
2023/07/18 14:30:20 iteration 64270  walltime= 0.152h  Δwalltime=0.0065s  timestep= 0s  day=0.00115
2023/07/18 14:30:22 iteration 64578  walltime= 0.153h  Δwalltime=0.0065s  timestep= 0s  day=0.00115
2023/07/18 14:30:24 iteration 64889  walltime= 0.153h  Δwalltime=0.0066s  timestep= 0s  day=0.00116
2023/07/18 14:30:26 iteration 65201  walltime= 0.154h  Δwalltime=0.0064s  timestep= 0s  day=0.00117
2023/07/18 14:30:28 iteration 65515  walltime= 0.154h  Δwalltime=0.0061s  timestep= 0s  day=0.00117
2023/07/18 14:30:30 iteration 65818  walltime= 0.155h  Δwalltime=0.006s  timestep= 0s  day=0.00118
2023/07/18 14:30:32 iteration 66126  walltime= 0.156h  Δwalltime=0.0065s  timestep= 0s  day=0.00118
2023/07/18 14:30:34 iteration 66437  walltime= 0.156h  Δwalltime=0.0062s  timestep= 0s  day=0.00119
2023/07/18 14:30:36 iteration 66749  walltime= 0.157h  Δwalltime=0.0065s  timestep= 0s  day=0.00119
2023/07/18 14:30:38 iteration 67059  walltime= 0.157h  Δwalltime=0.0065s  timestep= 0s  day=0.0012
